Ensembl_id,Human_gene,HGNC_id,Fly_gene,FBgn
ENSG00000086102,NFX1,HGNC:7803,stc,FBgn0001978
ENSG00000090061,CCNK,HGNC:1596,CycK,FBgn0025674
ENSG00000070610,GBA2,HGNC:18986,CG33090,FBgn0028916
ENSG00000089225,TBX5,HGNC:11604,H15,FBgn0016660
ENSG00000124571,XPO5,HGNC:17675,Ranbp21,FBgn0031051
ENSG00000108846,ABCC3,HGNC:54,CG10505,FBgn0034612
ENSG00000108846,ABCC3,HGNC:54,Mrp4,FBgn0263316
ENSG00000108846,ABCC3,HGNC:54,CG31792,FBgn0051792
ENSG00000108846,ABCC3,HGNC:54,CG7627,FBgn0032026
ENSG00000108846,ABCC3,HGNC:54,l(2)03659,FBgn0010549
ENSG00000108846,ABCC3,HGNC:54,CG9270,FBgn0032908
ENSG00000169679,BUB1,HGNC:1148,Bub1,FBgn0031696
ENSG00000198553,KCNRG,HGNC:18893,twz,FBgn0034636
ENSG00000113194,FAF2,HGNC:24666,Faf2,FBgn0025608
ENSG00000157322,CLEC18A,HGNC:30388,CG17575,FBgn0250842
ENSG00000157322,CLEC18A,HGNC:30388,CG42780,FBgn0261848
ENSG00000157322,CLEC18A,HGNC:30388,CG42564,FBgn0260766
ENSG00000157322,CLEC18A,HGNC:30388,CG32679,FBgn0052679
ENSG00000157322,CLEC18A,HGNC:30388,scpr-C,FBgn0037879
ENSG00000157322,CLEC18A,HGNC:30388,CG30486,FBgn0050486
ENSG00000157322,CLEC18A,HGNC:30388,CG10651,FBgn0032853
ENSG00000157322,CLEC18A,HGNC:30388,Ag5r2,FBgn0020508
ENSG00000157322,CLEC18A,HGNC:30388,CG17974,FBgn0034624
ENSG00000157322,CLEC18A,HGNC:30388,antr,FBgn0050488
ENSG00000133488,SEC14L4,HGNC:20627,CG13893,FBgn0035146
ENSG00000112941,TENT4A,HGNC:16705,Trf4-2,FBgn0039251
ENSG00000188997,KCTD21,HGNC:27452,twz,FBgn0034636
ENSG00000121542,SEC22A,HGNC:20260,Syb,FBgn0003660
ENSG00000183569,SERHL2,HGNC:29446,CG15820,FBgn0035312
ENSG00000183569,SERHL2,HGNC:29446,CG15879,FBgn0035309
ENSG00000183569,SERHL2,HGNC:29446,CG5707,FBgn0026593
ENSG00000182158,CREB3L2,HGNC:23720,Atf6,FBgn0033010
ENSG00000067365,METTL22,HGNC:28368,CG10584,FBgn0037045
ENSG00000156711,MAPK13,HGNC:6875,nmo,FBgn0011817
ENSG00000156711,MAPK13,HGNC:6875,CG8565,FBgn0030697
ENSG00000133265,HSPBP1,HGNC:24989,CG10973,FBgn0036306
ENSG00000164904,ALDH7A1,HGNC:877,Aldh7A1,FBgn0036857
ENSG00000170471,RALGAPB,HGNC:29221,CG34408,FBgn0085437
ENSG00000229183,PGA4,HGNC:8886,CG6508,FBgn0032303
ENSG00000182077,PTCHD3,HGNC:24776,ptc,FBgn0003892
ENSG00000182077,PTCHD3,HGNC:24776,Ptr,FBgn0262867
ENSG00000182077,PTCHD3,HGNC:24776,disp,FBgn0029088
ENSG00000116560,SFPQ,HGNC:10774,nonA,FBgn0004227
ENSG00000187630,DHRS4L2,HGNC:19731,CG31549,FBgn0051549
ENSG00000187630,DHRS4L2,HGNC:19731,CG3699,FBgn0040349
ENSG00000130193,THEM6,HGNC:29656,CG4666,FBgn0029838
ENSG00000071626,DAZAP1,HGNC:2683,Hrb27C,FBgn0004838
ENSG00000104332,SFRP1,HGNC:10776,fz3,FBgn0027343
ENSG00000188343,CIBAR1,HGNC:30452,CG6405,FBgn0032428
ENSG00000074266,EED,HGNC:3188,escl,FBgn0032391
ENSG00000260691,ANKRD20A1,HGNC:23665,CG42391,FBgn0259737
ENSG00000128656,CHN1,HGNC:1943,RhoGAP5A,FBgn0029778
ENSG00000123329,ARHGAP9,HGNC:14130,RhoGAP16F,FBgn0030893
ENSG00000106244,PDAP1,HGNC:14634,CG4438,FBgn0032115
ENSG00000156886,ITGAD,HGNC:6146,mew,FBgn0004456
ENSG00000156886,ITGAD,HGNC:6146,if,FBgn0001250
ENSG00000146963,LUC7L2,HGNC:21608,CG7564,FBgn0036734
ENSG00000186310,NAP1L3,HGNC:7639,Nap1,FBgn0015268
ENSG00000197111,PCBP2,HGNC:8648,mub,FBgn0262737
ENSG00000205978,NYNRIN,HGNC:20165,Regnase-1,FBgn0038769
ENSG00000183508,TENT5C,HGNC:24712,CG46385,FBgn0286778
ENSG00000156253,RWDD2B,HGNC:1302,CG30338,FBgn0050338
ENSG00000141522,ARHGDIA,HGNC:678,RhoGDI,FBgn0036921
ENSG00000156521,TYSND1,HGNC:28531,CG3589,FBgn0035065
ENSG00000042429,MED17,HGNC:2375,MED17,FBgn0038578
ENSG00000182979,MTA1,HGNC:7410,MTA1-like,FBgn0027951
ENSG00000182979,MTA1,HGNC:7410,CG1620,FBgn0033183
ENSG00000171124,FUT3,HGNC:4014,FucTD,FBgn0035217
ENSG00000163602,RYBP,HGNC:10480,RYBP,FBgn0034763
ENSG00000114650,SCAP,HGNC:30634,SCAP,FBgn0033052
ENSG00000183735,TBK1,HGNC:11584,IKKepsilon,FBgn0086657
ENSG00000062096,ARSF,HGNC:721,CG30059,FBgn0260475
ENSG00000062096,ARSF,HGNC:721,CG7402,FBgn0036768
ENSG00000062096,ARSF,HGNC:721,CG7408,FBgn0036765
ENSG00000091640,SPAG7,HGNC:11216,CG2608,FBgn0032870
ENSG00000116882,HAO2,HGNC:4810,CG18003,FBgn0061356
ENSG00000198488,B3GNT6,HGNC:24141,CG30036,FBgn0050036
ENSG00000189132,FAM47B,HGNC:26659,form3,FBgn0053556
ENSG00000005001,PRSS22,HGNC:14368,CG17242,FBgn0250841
ENSG00000005001,PRSS22,HGNC:14368,Sb,FBgn0003319
ENSG00000110934,BIN2,HGNC:1053,Amph,FBgn0027356
ENSG00000140986,RPL3L,HGNC:10351,RpL3,FBgn0020910
ENSG00000129657,SEC14L1,HGNC:10698,CG13893,FBgn0035146
ENSG00000023839,ABCC2,HGNC:53,CG10505,FBgn0034612
ENSG00000023839,ABCC2,HGNC:53,Mrp4,FBgn0263316
ENSG00000023839,ABCC2,HGNC:53,CG31792,FBgn0051792
ENSG00000023839,ABCC2,HGNC:53,CG7627,FBgn0032026
ENSG00000023839,ABCC2,HGNC:53,l(2)03659,FBgn0010549
ENSG00000023839,ABCC2,HGNC:53,CG9270,FBgn0032908
ENSG00000182287,AP1S2,HGNC:560,AP-1sigma,FBgn0039132
ENSG00000175874,CREG2,HGNC:14272,CREG,FBgn0025456
ENSG00000115194,SLC30A3,HGNC:11014,ZnT35C,FBgn0028516
ENSG00000115194,SLC30A3,HGNC:11014,ZnT77C,FBgn0037000
ENSG00000115194,SLC30A3,HGNC:11014,ZnT63C,FBgn0035432
ENSG00000104044,OCA2,HGNC:8101,CG11262,FBgn0036329
ENSG00000104044,OCA2,HGNC:8101,hoe1,FBgn0041150
ENSG00000118971,CCND2,HGNC:1583,CycD,FBgn0010315
ENSG00000118971,CCND2,HGNC:1583,CycE,FBgn0010382
ENSG00000061794,MRPS35,HGNC:16635,mRpS35,FBgn0035374
ENSG00000116120,FARSB,HGNC:17800,beta-PheRS,FBgn0039175
ENSG00000269437,NXF2B,HGNC:23984,sbr,FBgn0003321
ENSG00000269437,NXF2B,HGNC:23984,nxf4,FBgn0051501
ENSG00000184210,DGAT2L6,HGNC:23250,Dgat2,FBgn0033215
ENSG00000084073,ZMPSTE24,HGNC:12877,ste24b,FBgn0034175
ENSG00000084073,ZMPSTE24,HGNC:12877,CG7573,FBgn0036153
ENSG00000152763,DNAI4,HGNC:26252,Dic61B,FBgn0263988
ENSG00000148840,PPRC1,HGNC:30025,srl,FBgn0037248
ENSG00000001167,NFYA,HGNC:7804,Nf-YA,FBgn0035993
ENSG00000163581,SLC2A2,HGNC:11006,sut4,FBgn0028560
ENSG00000163581,SLC2A2,HGNC:11006,CG10960,FBgn0036316
ENSG00000163581,SLC2A2,HGNC:11006,CG32053,FBgn0052053
ENSG00000163581,SLC2A2,HGNC:11006,CG6484,FBgn0034247
ENSG00000163581,SLC2A2,HGNC:11006,sut2,FBgn0028562
ENSG00000163581,SLC2A2,HGNC:11006,CG33281,FBgn0053281
ENSG00000163581,SLC2A2,HGNC:11006,CG14605,FBgn0037486
ENSG00000163581,SLC2A2,HGNC:11006,CG17930,FBgn0038416
ENSG00000163581,SLC2A2,HGNC:11006,CG3285,FBgn0031522
ENSG00000163581,SLC2A2,HGNC:11006,CG1208,FBgn0037386
ENSG00000163581,SLC2A2,HGNC:11006,Tret1-2,FBgn0033644
ENSG00000163581,SLC2A2,HGNC:11006,CG17929,FBgn0038415
ENSG00000147852,VLDLR,HGNC:12698,arr,FBgn0000119
ENSG00000165650,PDZD8,HGNC:26974,CG10362,FBgn0030358
ENSG00000244005,NFS1,HGNC:15910,Nfs1,FBgn0032393
ENSG00000125740,FOSB,HGNC:3797,Atf3,FBgn0028550
ENSG00000102053,ZC3H12B,HGNC:17407,Regnase-1,FBgn0038769
ENSG00000105726,ATP13A1,HGNC:24215,CG6230,FBgn0027582
ENSG00000138073,PREB,HGNC:9356,CG9175,FBgn0031779
ENSG00000007174,DNAH9,HGNC:2953,Dhc93AB,FBgn0013812
ENSG00000188107,EYS,HGNC:21555,frac,FBgn0035798
ENSG00000110092,CCND1,HGNC:1582,CycA,FBgn0000404
ENSG00000110092,CCND1,HGNC:1582,CycD,FBgn0010315
ENSG00000110092,CCND1,HGNC:1582,CycE,FBgn0010382
ENSG00000130475,FCHO1,HGNC:29002,CG8176,FBgn0037702
ENSG00000003987,MTMR7,HGNC:7454,Sbf,FBgn0025802
ENSG00000003987,MTMR7,HGNC:7454,CG5026,FBgn0035945
ENSG00000160539,PLPP7,HGNC:28174,CG31717,FBgn0051717
ENSG00000171794,UTF1,HGNC:12634,meso18E,FBgn0040089
ENSG00000101892,ATP1B4,HGNC:808,CG11703,FBgn0038690
ENSG00000259803,SLC22A31,HGNC:27091,CG31103,FBgn0051103
ENSG00000259803,SLC22A31,HGNC:27091,Balat,FBgn0033778
ENSG00000259803,SLC22A31,HGNC:27091,CG14855,FBgn0038260
ENSG00000259803,SLC22A31,HGNC:27091,CG3690,FBgn0040350
ENSG00000259803,SLC22A31,HGNC:27091,CG12783,FBgn0038448
ENSG00000259803,SLC22A31,HGNC:27091,CG33234,FBgn0053234
ENSG00000259803,SLC22A31,HGNC:27091,CG44098,FBgn0264907
ENSG00000259803,SLC22A31,HGNC:27091,CG33233,FBgn0053233
ENSG00000259803,SLC22A31,HGNC:27091,CG15221,FBgn0030331
ENSG00000259803,SLC22A31,HGNC:27091,CG6356,FBgn0039178
ENSG00000259803,SLC22A31,HGNC:27091,CG31272,FBgn0051272
ENSG00000259803,SLC22A31,HGNC:27091,CG14857,FBgn0038262
ENSG00000186994,KANK3,HGNC:24796,Kank,FBgn0027596
ENSG00000136122,BORA,HGNC:24724,bora,FBgn0259791
ENSG00000152642,GPD1L,HGNC:28956,Gpdh3,FBgn0263048
ENSG00000152642,GPD1L,HGNC:28956,Gpdh2,FBgn0034825
ENSG00000152642,GPD1L,HGNC:28956,Gpdh1,FBgn0001128
ENSG00000181690,PLAG1,HGNC:9045,hb,FBgn0001180
ENSG00000168209,DDIT4,HGNC:24944,scyl,FBgn0041094
ENSG00000178922,HYI,HGNC:26948,Gip,FBgn0011770
ENSG00000102595,UGGT2,HGNC:15664,Uggt,FBgn0014075
ENSG00000198954,KIFBP,HGNC:23419,CG14043,FBgn0031659
ENSG00000135945,REV1,HGNC:14060,Rev1,FBgn0035150
ENSG00000007038,PRSS21,HGNC:9485,CG17242,FBgn0250841
ENSG00000007038,PRSS21,HGNC:9485,Sb,FBgn0003319
ENSG00000166164,BRD7,HGNC:14310,CG7154,FBgn0031947
ENSG00000126106,TMEM53,HGNC:26186,CG8245,FBgn0033031
ENSG00000177239,MAN1B1,HGNC:6823,alpha-Man-Ib,FBgn0039634
ENSG00000165046,LETM2,HGNC:14648,Letm1,FBgn0284252
ENSG00000168924,LETM1,HGNC:6556,Letm1,FBgn0284252
ENSG00000020129,NCDN,HGNC:17597,Neurochondrin,FBgn0037447
ENSG00000116688,MFN2,HGNC:16877,fzo,FBgn0011596
ENSG00000284202,MIR137,HGNC:31523,mir-137,FBgn0262446
ENSG00000257008,GPR142,HGNC:20088,CNMaR,FBgn0053696
ENSG00000257008,GPR142,HGNC:20088,Proc-R,FBgn0029723
ENSG00000257008,GPR142,HGNC:20088,CG33639,FBgn0053639
ENSG00000075568,TMEM131,HGNC:30366,CG8370,FBgn0034060
ENSG00000144043,TEX261,HGNC:30712,CG3500,FBgn0034849
ENSG00000154277,UCHL1,HGNC:12513,Uch,FBgn0010288
ENSG00000163132,MSX1,HGNC:7391,Dr,FBgn0000492
ENSG00000183166,CALN1,HGNC:13248,TpnC4,FBgn0033027
ENSG00000183166,CALN1,HGNC:13248,CG30378,FBgn0050378
ENSG00000183166,CALN1,HGNC:13248,CG17770,FBgn0039374
ENSG00000141756,FKBP10,HGNC:18169,Fkbp39,FBgn0013269
ENSG00000129824,RPS4Y1,HGNC:10425,RpS4,FBgn0011284
ENSG00000004838,ZMYND10,HGNC:19412,Zmynd10,FBgn0266709
ENSG00000146216,TTBK1,HGNC:19140,ball,FBgn0027889
ENSG00000075826,SEC31B,HGNC:23197,Sec31,FBgn0033339
ENSG00000166897,ELFN2,HGNC:29396,kek3,FBgn0028370
ENSG00000185920,PTCH1,HGNC:9585,ptc,FBgn0003892
ENSG00000185920,PTCH1,HGNC:9585,Ptr,FBgn0262867
ENSG00000185920,PTCH1,HGNC:9585,disp,FBgn0029088
ENSG00000128596,CCDC136,HGNC:22225,Slmap,FBgn0040011
ENSG00000183918,SH2D1A,HGNC:10820,CG7956,FBgn0038890
ENSG00000183918,SH2D1A,HGNC:10820,CG6805,FBgn0034179
ENSG00000183918,SH2D1A,HGNC:10820,CG9784,FBgn0030761
ENSG00000060642,PIGV,HGNC:26031,PIG-V,FBgn0265174
ENSG00000184840,TMED9,HGNC:24878,p24-1,FBgn0030341
ENSG00000112378,PERP,HGNC:17637,CG45049,FBgn0266409
ENSG00000144645,OSBPL10,HGNC:16395,CG3860,FBgn0034951
ENSG00000187531,SIRT7,HGNC:14935,Sirt7,FBgn0039631
ENSG00000285437,POLR2J3,HGNC:33853,Rpb11,FBgn0032634
ENSG00000174586,ZNF497,HGNC:23714,CG6791,FBgn0037918
ENSG00000174586,ZNF497,HGNC:23714,CG10654,FBgn0036294
ENSG00000174586,ZNF497,HGNC:23714,mld,FBgn0263490
ENSG00000174586,ZNF497,HGNC:23714,CG7101,FBgn0030963
ENSG00000174586,ZNF497,HGNC:23714,CG2129,FBgn0030008
ENSG00000174586,ZNF497,HGNC:23714,CG30020,FBgn0050020
ENSG00000174586,ZNF497,HGNC:23714,CG12219,FBgn0043796
ENSG00000174586,ZNF497,HGNC:23714,CG17803,FBgn0038547
ENSG00000174586,ZNF497,HGNC:23714,zf30C,FBgn0270924
ENSG00000174586,ZNF497,HGNC:23714,CG1602,FBgn0033186
ENSG00000132823,OSER1,HGNC:16105,CG5056,FBgn0032231
ENSG00000215262,KCNU1,HGNC:18867,SLO2,FBgn0261698
ENSG00000173391,OLR1,HGNC:8133,rgn,FBgn0261258
ENSG00000155957,TMBIM4,HGNC:24257,CG33673,FBgn0053673
ENSG00000023445,BIRC3,HGNC:591,Diap2,FBgn0015247
ENSG00000175183,CSRP2,HGNC:2470,Mlp84B,FBgn0014863
ENSG00000163046,ANKRD30BL,HGNC:35167,CG42391,FBgn0259737
ENSG00000148481,MINDY3,HGNC:23578,CG7332,FBgn0030973
ENSG00000145423,SFRP2,HGNC:10777,fz3,FBgn0027343
ENSG00000100902,PSMA6,HGNC:9535,CG30382,FBgn0050382
ENSG00000100902,PSMA6,HGNC:9535,Prosalpha1,FBgn0263121
ENSG00000130940,CASZ1,HGNC:26002,cas,FBgn0004878
ENSG00000125703,ATG4C,HGNC:16040,Atg4b,FBgn0038325
ENSG00000167785,ZNF558,HGNC:26422,CG3281,FBgn0260741
ENSG00000167785,ZNF558,HGNC:26422,CG2712,FBgn0024975
ENSG00000167785,ZNF558,HGNC:26422,Phs,FBgn0036522
ENSG00000221914,PPP2R2A,HGNC:9304,tws,FBgn0004889
ENSG00000103769,RAB11A,HGNC:9760,Rab11,FBgn0015790
ENSG00000125447,GGA3,HGNC:17079,Gga,FBgn0030141
ENSG00000125447,GGA3,HGNC:17079,Wdfy2,FBgn0032246
ENSG00000167972,ABCA3,HGNC:33,CG8908,FBgn0034493
ENSG00000167972,ABCA3,HGNC:33,CG34120,FBgn0083956
ENSG00000167972,ABCA3,HGNC:33,CG1801,FBgn0031171
ENSG00000167972,ABCA3,HGNC:33,CG31213,FBgn0051213
ENSG00000087086,FTL,HGNC:3999,Fer3HCH,FBgn0030449
ENSG00000134825,TMEM258,HGNC:1164,kud,FBgn0036667
ENSG00000105131,EPHX3,HGNC:23760,CG15820,FBgn0035312
ENSG00000105131,EPHX3,HGNC:23760,CG15879,FBgn0035309
ENSG00000105131,EPHX3,HGNC:23760,CG5707,FBgn0026593
ENSG00000168268,NT5DC2,HGNC:25717,CG32549,FBgn0052549
ENSG00000197905,TEAD4,HGNC:11717,sd,FBgn0003345
ENSG00000140905,GCSH,HGNC:4208,ppl,FBgn0027945
ENSG00000043039,BARX2,HGNC:956,B-H1,FBgn0011758
ENSG00000154342,WNT3A,HGNC:15983,Wnt10,FBgn0031903
ENSG00000154342,WNT3A,HGNC:15983,Wnt5,FBgn0010194
ENSG00000139624,CERS5,HGNC:23749,schlank,FBgn0040918
ENSG00000131400,NAPSA,HGNC:13395,CG6508,FBgn0032303
ENSG00000002549,LAP3,HGNC:18449,S-Lap5,FBgn0033860
ENSG00000002549,LAP3,HGNC:18449,S-Lap4,FBgn0052064
ENSG00000002549,LAP3,HGNC:18449,loopin-1,FBgn0259795
ENSG00000128340,RAC2,HGNC:9802,Rac2,FBgn0014011
ENSG00000132429,POPDC3,HGNC:17649,bves,FBgn0031150
ENSG00000172748,ZNF596,HGNC:27268,CG3281,FBgn0260741
ENSG00000172748,ZNF596,HGNC:27268,CG2712,FBgn0024975
ENSG00000172748,ZNF596,HGNC:27268,Phs,FBgn0036522
ENSG00000102383,ZDHHC15,HGNC:20342,Dnz1,FBgn0027453
ENSG00000172031,EPHX4,HGNC:23758,CG15820,FBgn0035312
ENSG00000172031,EPHX4,HGNC:23758,CG15879,FBgn0035309
ENSG00000172031,EPHX4,HGNC:23758,CG5707,FBgn0026593
ENSG00000168071,CCDC88B,HGNC:26757,hook,FBgn0001202
ENSG00000168071,CCDC88B,HGNC:26757,Girdin,FBgn0283724
ENSG00000103196,CRISPLD2,HGNC:25248,CG17575,FBgn0250842
ENSG00000103196,CRISPLD2,HGNC:25248,CG42780,FBgn0261848
ENSG00000103196,CRISPLD2,HGNC:25248,CG42564,FBgn0260766
ENSG00000103196,CRISPLD2,HGNC:25248,CG32679,FBgn0052679
ENSG00000103196,CRISPLD2,HGNC:25248,scpr-C,FBgn0037879
ENSG00000103196,CRISPLD2,HGNC:25248,CG30486,FBgn0050486
ENSG00000103196,CRISPLD2,HGNC:25248,CG10651,FBgn0032853
ENSG00000103196,CRISPLD2,HGNC:25248,Ag5r2,FBgn0020508
ENSG00000103196,CRISPLD2,HGNC:25248,CG17974,FBgn0034624
ENSG00000103196,CRISPLD2,HGNC:25248,antr,FBgn0050488
ENSG00000163106,HPGDS,HGNC:17890,GstS1,FBgn0010226
ENSG00000103005,USB1,HGNC:25792,CG16790,FBgn0037713
ENSG00000123562,MORF4L2,HGNC:16849,MRG15,FBgn0027378
ENSG00000183853,KIRREL1,HGNC:15734,fred,FBgn0051774
ENSG00000183853,KIRREL1,HGNC:15734,kirre,FBgn0028369
ENSG00000183853,KIRREL1,HGNC:15734,ed,FBgn0000547
ENSG00000245848,CEBPA,HGNC:1833,slbo,FBgn0005638
ENSG00000119121,TRPM6,HGNC:17995,Trpm,FBgn0265194
ENSG00000198931,APRT,HGNC:626,Aprt,FBgn0000109
ENSG00000172995,ARPP21,HGNC:16968,enc,FBgn0004875
ENSG00000189221,MAOA,HGNC:6833,CG10561,FBgn0002036
ENSG00000189221,MAOA,HGNC:6833,CG7737,FBgn0033584
ENSG00000189221,MAOA,HGNC:6833,CG7460,FBgn0036749
ENSG00000189221,MAOA,HGNC:6833,shps,FBgn0286199
ENSG00000100300,TSPO,HGNC:1158,Tspo,FBgn0031263
ENSG00000166965,RCCD1,HGNC:30457,CG6678,FBgn0038917
ENSG00000166965,RCCD1,HGNC:30457,Rcc1,FBgn0002638
ENSG00000132341,RAN,HGNC:9846,Ran,FBgn0020255
ENSG00000020256,ZFP64,HGNC:15940,kmg,FBgn0032473
ENSG00000020256,ZFP64,HGNC:15940,CG10366,FBgn0032814
ENSG00000070081,NUCB2,HGNC:8044,NUCB1,FBgn0052190
ENSG00000083844,ZNF264,HGNC:13057,CG3281,FBgn0260741
ENSG00000083844,ZNF264,HGNC:13057,CG2712,FBgn0024975
ENSG00000083844,ZNF264,HGNC:13057,Phs,FBgn0036522
ENSG00000174016,TENT5D,HGNC:28399,CG46385,FBgn0286778
ENSG00000198046,ZNF667,HGNC:28854,CG11696,FBgn0030314
ENSG00000119457,SLC46A2,HGNC:16055,CG8046,FBgn0033388
ENSG00000119457,SLC46A2,HGNC:16055,CG30344,FBgn0050344
ENSG00000119457,SLC46A2,HGNC:16055,CG8008,FBgn0033387
ENSG00000149289,ZC3H12C,HGNC:29362,Regnase-1,FBgn0038769
ENSG00000126583,PRKCG,HGNC:9402,inaC,FBgn0004784
ENSG00000149292,TTC12,HGNC:23700,Stip1,FBgn0024352
ENSG00000149292,TTC12,HGNC:23700,unc-45,FBgn0010812
ENSG00000103479,RBL2,HGNC:9894,Rbf,FBgn0015799
ENSG00000155875,SAXO1,HGNC:28566,CG7131,FBgn0038598
ENSG00000085832,EPS15,HGNC:3419,Eps-15,FBgn0035060
ENSG00000135046,ANXA1,HGNC:533,AnxB9,FBgn0000083
ENSG00000133313,CNDP2,HGNC:24437,Cndp2,FBgn0259979
ENSG00000197498,RPF2,HGNC:20870,Non3,FBgn0038585
ENSG00000059573,ALDH18A1,HGNC:9722,CG7470,FBgn0037146
ENSG00000111843,TMEM14C,HGNC:20952,CG5532,FBgn0034902
ENSG00000213199,ASIC3,HGNC:101,ppk29,FBgn0034965
ENSG00000213199,ASIC3,HGNC:101,ppk28,FBgn0030795
ENSG00000213199,ASIC3,HGNC:101,ppk11,FBgn0065109
ENSG00000213199,ASIC3,HGNC:101,ppk18,FBgn0265001
ENSG00000213199,ASIC3,HGNC:101,ppk6,FBgn0034489
ENSG00000213199,ASIC3,HGNC:101,ppk9,FBgn0085398
ENSG00000213199,ASIC3,HGNC:101,ppk12,FBgn0034730
ENSG00000213199,ASIC3,HGNC:101,ppk8,FBgn0052792
ENSG00000213199,ASIC3,HGNC:101,ppk24,FBgn0039839
ENSG00000205269,TMEM170B,HGNC:34244,CG12341,FBgn0033550
ENSG00000130383,FUT5,HGNC:4016,FucTD,FBgn0035217
ENSG00000140044,JDP2,HGNC:17546,Atf3,FBgn0028550
ENSG00000172345,STARD5,HGNC:18065,Start1,FBgn0035028
ENSG00000197006,METTL9,HGNC:24586,CG5339,FBgn0034925
ENSG00000138071,ACTR2,HGNC:169,Arp2,FBgn0011742
ENSG00000152578,GRIA4,HGNC:4574,Ekar,FBgn0039916
ENSG00000152578,GRIA4,HGNC:4574,Ir94d,FBgn0259193
ENSG00000152578,GRIA4,HGNC:4574,Ir75d,FBgn0036829
ENSG00000152578,GRIA4,HGNC:4574,Ir75b,FBgn0261402
ENSG00000152578,GRIA4,HGNC:4574,Ir25a,FBgn0031634
ENSG00000152578,GRIA4,HGNC:4574,Ir7b,FBgn0029965
ENSG00000152578,GRIA4,HGNC:4574,Ir93a,FBgn0259215
ENSG00000152578,GRIA4,HGNC:4574,Ir64a,FBgn0035604
ENSG00000152578,GRIA4,HGNC:4574,Ir60a,FBgn0034994
ENSG00000152578,GRIA4,HGNC:4574,GluRIID,FBgn0028422
ENSG00000172354,GNB2,HGNC:4398,Gbeta13F,FBgn0001105
ENSG00000143036,SLC44A3,HGNC:28689,Ctl2,FBgn0039637
ENSG00000114395,CYB561D2,HGNC:30253,CG13077,FBgn0032810
ENSG00000122728,TAF1L,HGNC:18056,Taf1,FBgn0010355
ENSG00000175544,CABP4,HGNC:1386,TpnC4,FBgn0033027
ENSG00000175544,CABP4,HGNC:1386,CG30378,FBgn0050378
ENSG00000175544,CABP4,HGNC:1386,CG17770,FBgn0039374
ENSG00000197355,UAP1L1,HGNC:28082,mmy,FBgn0259749
ENSG00000113384,GOLPH3,HGNC:15452,sau,FBgn0267378
ENSG00000166562,SEC11C,HGNC:23400,twr,FBgn0262801
ENSG00000121691,CAT,HGNC:1516,CG9314,FBgn0032061
ENSG00000179348,GATA2,HGNC:4171,GATAd,FBgn0032223
ENSG00000164600,NEUROD6,HGNC:13804,tap,FBgn0015550
ENSG00000164600,NEUROD6,HGNC:13804,ato,FBgn0010433
ENSG00000081087,OSTM1,HGNC:21652,CG14969,FBgn0035440
ENSG00000185022,MAFF,HGNC:6780,tj,FBgn0000964
ENSG00000204947,ZNF425,HGNC:20690,CG3281,FBgn0260741
ENSG00000204947,ZNF425,HGNC:20690,CG2712,FBgn0024975
ENSG00000204947,ZNF425,HGNC:20690,Phs,FBgn0036522
ENSG00000133317,LGALS12,HGNC:15788,galectin,FBgn0031213
ENSG00000143183,TMCO1,HGNC:18188,CG10470,FBgn0032746
ENSG00000141252,VPS53,HGNC:25608,Vps53,FBgn0031598
ENSG00000125878,TCF15,HGNC:11627,HLH54F,FBgn0022740
ENSG00000158435,CNOT11,HGNC:25217,Not11,FBgn0034963
ENSG00000130150,MOSPD2,HGNC:28381,CG33523,FBgn0053523
ENSG00000105607,GCDH,HGNC:4189,CG9547,FBgn0031824
ENSG00000164045,CDC25A,HGNC:1725,twe,FBgn0002673
ENSG00000214193,SH3D21,HGNC:26236,cindr,FBgn0027598
ENSG00000174684,B4GAT1,HGNC:15685,CG11149,FBgn0031732
ENSG00000187957,DNER,HGNC:24456,Dl,FBgn0000463
ENSG00000100949,RABGGTA,HGNC:9795,CG12007,FBgn0037293
ENSG00000155729,KCTD18,HGNC:26446,twz,FBgn0034636
ENSG00000155100,OTUD6B,HGNC:24281,otu,FBgn0003023
ENSG00000155100,OTUD6B,HGNC:24281,CG3251,FBgn0031622
ENSG00000119487,MAPKAP1,HGNC:18752,Sin1,FBgn0033935
ENSG00000125850,OVOL2,HGNC:15804,hb,FBgn0001180
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33884,FBgn0053884
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33882,FBgn0053882
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33892,FBgn0053892
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33894,FBgn0053894
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33868,FBgn0053868
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG17949,FBgn0061209
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33886,FBgn0053886
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33910,FBgn0053910
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33902,FBgn0053902
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33904,FBgn0053904
ENSG00000233822,H2BC15,HGNC:4749,His2B:CG33874,FBgn0053874
ENSG00000196968,FUT11,HGNC:19233,FucTD,FBgn0035217
ENSG00000113643,RARS1,HGNC:9870,ArgRS,FBgn0027093
